IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.129.8.150,443,443,true,ORD,North America,Chicago,279,2.47
35.93.36.145,443,443,true,SEA,North America,Seattle,201,2.44
35.90.251.172,443,443,true,SEA,North America,Seattle,218,2.34
3.16.49.85,443,443,true,ORD,North America,Chicago,260,2.28
3.111.155.29,443,443,true,BOM,Asia Pacific,Mumbai,55,2.26
34.222.16.17,443,443,true,SEA,North America,Seattle,198,2.17
18.218.23.166,443,443,true,ORD,North America,Chicago,222,2.13
18.236.13.188,80,443,true,PDX,North America,Portland,203,2.09
18.236.13.188,443,443,true,SEA,North America,Seattle,201,2.06
3.142.47.30,443,443,true,ORD,North America,Chicago,240,2.01
204.110.223.171,80,443,true,CMH,North America,Columbus,219,1.98
35.85.57.243,443,443,true,SEA,North America,Seattle,200,1.88
54.202.153.80,443,443,true,SEA,North America,Seattle,253,1.87
35.94.148.126,443,443,true,SEA,North America,Seattle,217,1.87
3.23.99.109,443,443,true,ORD,North America,Chicago,224,1.86
18.222.252.99,443,443,true,ORD,North America,Chicago,217,1.84
35.89.246.186,443,443,true,SEA,North America,Seattle,204,1.77
18.117.172.210,443,443,true,ORD,North America,Chicago,275,1.61
18.222.114.238,443,443,true,ORD,North America,Chicago,240,1.51
54.248.121.219,443,443,true,NRT,Asia Pacific,Tokyo,70,1.50
54.199.222.232,443,443,true,NRT,Asia Pacific,Tokyo,71,1.48
52.197.230.94,443,443,true,NRT,Asia Pacific,Tokyo,70,1.38
18.117.86.168,443,443,true,ORD,North America,Chicago,249,1.30
18.216.101.121,443,443,true,ORD,North America,Chicago,214,1.28
3.144.99.200,443,443,true,ORD,North America,Chicago,223,1.24
54.202.82.189,443,443,true,SEA,North America,Seattle,220,1.20
3.147.54.167,443,443,true,ORD,North America,Chicago,238,1.15
3.147.195.192,443,443,true,ORD,North America,Chicago,216,1.13
34.212.18.175,443,443,true,SEA,North America,Seattle,215,1.07
3.138.113.154,443,443,true,ORD,North America,Chicago,219,1.06
3.17.154.33,443,443,true,ORD,North America,Chicago,220,1.05
3.15.25.60,443,443,true,ORD,North America,Chicago,215,1.04
3.22.112.9,443,443,true,ORD,North America,Chicago,255,0.98
52.24.57.51,443,443,true,SEA,North America,Seattle,204,0.97
3.144.7.19,443,443,true,ORD,North America,Chicago,242,0.97
18.246.235.89,443,443,true,SEA,North America,Seattle,201,0.94
18.117.92.86,443,443,true,ORD,North America,Chicago,262,0.92
54.185.25.129,443,443,true,SEA,North America,Seattle,244,0.90
3.145.63.82,443,443,true,ORD,North America,Chicago,252,0.87
50.112.33.254,443,443,true,PDX,North America,Portland,203,0.78
35.86.168.169,443,443,true,SEA,North America,Seattle,195,0.74
50.112.152.27,443,443,true,SEA,North America,Seattle,201,0.70
54.218.0.86,443,443,true,SEA,North America,Seattle,193,0.70
54.69.115.35,443,443,true,SEA,North America,Seattle,209,0.69
18.189.94.250,443,443,true,CMH,North America,Columbus,216,0.69
35.91.166.62,443,443,true,SEA,North America,Seattle,227,0.68
3.145.77.63,443,443,true,ORD,North America,Chicago,221,0.67
3.144.222.240,443,443,true,ORD,North America,Chicago,242,0.67
35.162.215.245,443,443,true,SEA,North America,Seattle,195,0.66
35.94.26.195,443,443,true,SEA,North America,Seattle,191,0.64
35.88.108.50,443,443,true,SEA,North America,Seattle,193,0.63
3.144.209.56,443,443,true,ORD,North America,Chicago,247,0.63
3.14.8.31,443,443,true,ORD,North America,Chicago,242,0.63
52.33.82.142,443,443,true,SEA,North America,Seattle,221,0.63
18.117.186.242,443,443,true,ORD,North America,Chicago,226,0.62
18.191.178.2,443,443,true,ORD,North America,Chicago,244,0.62
3.136.233.110,443,443,true,ORD,North America,Chicago,253,0.60
3.96.145.170,443,443,true,YUL,North America,Montréal,248,0.59
13.54.198.183,443,443,true,SYD,Oceania,Sydney,94,0.57
34.219.17.99,443,443,true,SEA,North America,Seattle,199,0.57
54.79.133.41,443,443,true,SYD,Oceania,Sydney,94,0.57
3.24.174.233,443,443,true,SYD,Oceania,Sydney,96,0.57
34.218.205.93,443,443,true,SEA,North America,Seattle,193,0.54
44.243.2.208,443,443,true,SEA,North America,Seattle,201,0.54
35.161.75.156,443,443,true,SEA,North America,Seattle,200,0.53
52.36.44.7,443,443,true,SEA,North America,Seattle,214,0.52
3.137.218.52,443,443,true,ORD,North America,Chicago,233,0.52
52.14.206.104,443,443,true,ORD,North America,Chicago,233,0.50
18.225.57.21,443,443,true,ORD,North America,Chicago,215,0.49
3.135.204.219,443,443,true,ORD,North America,Chicago,238,0.48
3.145.186.91,443,443,true,ORD,North America,Chicago,227,0.47
54.191.151.245,443,443,true,SEA,North America,Seattle,222,0.47
3.98.54.22,2053,443,true,YUL,North America,Montréal,239,0.47
18.188.116.94,443,443,true,ORD,North America,Chicago,219,0.47
18.153.187.56,2053,443,true,FRA,Europe,Frankfurt,172,0.47
3.141.39.214,443,443,true,ORD,North America,Chicago,223,0.46
35.182.151.41,80,443,true,YUL,North America,Montréal,252,0.45
34.220.162.90,443,443,true,SEA,North America,Seattle,203,0.44
3.133.128.109,443,443,true,ORD,North America,Chicago,253,0.43
204.110.220.126,80,443,true,PDX,North America,Portland,205,0.43
18.224.3.128,443,443,true,ORD,North America,Chicago,239,0.43
18.118.35.255,443,443,true,ORD,North America,Chicago,238,0.42
44.226.198.225,443,443,true,SEA,North America,Seattle,202,0.42
18.220.188.224,443,443,true,ORD,North America,Chicago,228,0.42
18.117.186.119,443,443,true,ORD,North America,Chicago,219,0.41
52.12.165.33,443,443,true,SEA,North America,Seattle,217,0.41
34.219.10.127,443,443,true,SEA,North America,Seattle,213,0.40
3.72.72.84,443,443,true,FRA,Europe,Frankfurt,173,0.40
3.145.165.155,443,443,true,ORD,North America,Chicago,257,0.40
3.129.15.21,443,443,true,ORD,North America,Chicago,235,0.40
35.94.171.69,443,443,true,SEA,North America,Seattle,194,0.39
3.120.212.75,443,443,true,FRA,Europe,Frankfurt,173,0.39
15.223.114.171,80,443,true,YUL,North America,Montréal,243,0.39
3.143.218.19,443,443,true,ORD,North America,Chicago,225,0.39
18.156.21.22,443,443,true,FRA,Europe,Frankfurt,169,0.38
3.139.90.216,443,443,true,ORD,North America,Chicago,223,0.38
3.17.74.55,443,443,true,ORD,North America,Chicago,215,0.37
44.230.218.23,443,443,true,PDX,North America,Portland,203,0.37
18.197.63.159,2053,443,true,FRA,Europe,Frankfurt,189,0.37
18.222.56.5,443,443,true,ORD,North America,Chicago,229,0.36
34.220.32.246,443,443,true,SEA,North America,Seattle,200,0.36
34.220.113.223,443,443,true,SEA,North America,Seattle,218,0.36
54.191.67.166,443,443,true,SEA,North America,Seattle,202,0.35
34.220.155.193,443,443,true,SEA,North America,Seattle,201,0.34
18.222.206.69,443,443,true,ORD,North America,Chicago,220,0.33
3.96.177.40,80,443,true,YUL,North America,Montréal,250,0.32
35.95.13.122,443,443,true,SEA,North America,Seattle,202,0.32
18.220.213.142,443,443,true,ORD,North America,Chicago,268,0.32
18.188.144.255,443,443,true,ORD,North America,Chicago,252,0.32
18.224.51.49,443,443,true,ORD,North America,Chicago,242,0.31
35.161.51.251,443,443,true,SEA,North America,Seattle,221,0.31
34.222.19.125,443,443,true,SEA,North America,Seattle,236,0.31
34.222.57.212,443,443,true,SEA,North America,Seattle,201,0.31
34.211.232.202,443,443,true,SEA,North America,Seattle,209,0.30
13.58.97.202,443,443,true,ORD,North America,Chicago,215,0.30
18.188.184.242,443,443,true,ORD,North America,Chicago,219,0.30
3.15.32.130,443,443,true,ORD,North America,Chicago,255,0.30
52.42.251.154,443,443,true,SEA,North America,Seattle,245,0.30
3.142.236.76,443,443,true,ORD,North America,Chicago,246,0.30
34.222.188.173,443,443,true,SEA,North America,Seattle,200,0.29
3.139.80.116,443,443,true,ORD,North America,Chicago,215,0.29
54.245.189.114,443,443,true,SEA,North America,Seattle,201,0.29
35.92.133.77,443,443,true,SEA,North America,Seattle,238,0.29
35.88.122.73,443,443,true,SEA,North America,Seattle,202,0.29
35.90.2.152,443,443,true,SEA,North America,Seattle,201,0.29
34.222.121.34,443,443,true,SEA,North America,Seattle,213,0.29
35.94.113.148,443,443,true,SEA,North America,Seattle,208,0.29
34.213.230.69,443,443,true,SEA,North America,Seattle,203,0.29
18.119.141.21,443,443,true,ORD,North America,Chicago,267,0.29
18.218.165.124,443,443,true,ORD,North America,Chicago,246,0.29
18.217.79.167,443,443,true,ORD,North America,Chicago,215,0.29
52.34.60.129,443,443,true,SEA,North America,Seattle,201,0.29
18.222.94.21,443,443,true,ORD,North America,Chicago,219,0.28
34.218.235.108,443,443,true,SEA,North America,Seattle,202,0.28
3.144.91.67,443,443,true,ORD,North America,Chicago,215,0.28
3.143.244.49,443,443,true,ORD,North America,Chicago,243,0.28
35.94.6.169,443,443,true,SEA,North America,Seattle,200,0.28
34.222.17.21,443,443,true,SEA,North America,Seattle,202,0.28
52.39.227.187,443,443,true,SEA,North America,Seattle,199,0.28
52.88.167.232,443,443,true,SEA,North America,Seattle,202,0.28
3.137.200.147,443,443,true,ORD,North America,Chicago,215,0.28
44.243.97.187,443,443,true,SEA,North America,Seattle,221,0.28
35.165.88.247,443,443,true,SEA,North America,Seattle,196,0.28
52.27.32.188,443,443,true,SEA,North America,Seattle,200,0.27
3.133.84.65,443,443,true,ORD,North America,Chicago,271,0.27
3.135.200.254,443,443,true,ORD,North America,Chicago,231,0.27
18.222.20.169,443,443,true,ORD,North America,Chicago,247,0.26
54.203.127.201,443,443,true,SEA,North America,Seattle,210,0.26
18.246.216.16,443,443,true,SEA,North America,Seattle,228,0.26
52.15.151.10,443,443,true,ORD,North America,Chicago,228,0.26
52.14.124.143,443,443,true,ORD,North America,Chicago,264,0.26
18.223.22.174,443,443,true,ORD,North America,Chicago,252,0.26
34.222.62.155,443,443,true,SEA,North America,Seattle,232,0.26
52.15.63.159,443,443,true,ORD,North America,Chicago,215,0.26
3.129.24.186,443,443,true,ORD,North America,Chicago,231,0.26
18.236.181.173,443,443,true,SEA,North America,Seattle,195,0.26
18.119.128.43,443,443,true,ORD,North America,Chicago,215,0.26
18.118.1.193,443,443,true,ORD,North America,Chicago,227,0.26
52.89.51.176,443,443,true,SEA,North America,Seattle,253,0.26
34.220.174.155,443,443,true,SEA,North America,Seattle,193,0.25
3.134.113.28,443,443,true,ORD,North America,Chicago,215,0.24
3.21.248.40,443,443,true,ORD,North America,Chicago,219,0.24
34.219.167.212,443,443,true,SEA,North America,Seattle,208,0.24
18.191.180.223,443,443,true,ORD,North America,Chicago,266,0.24
35.90.253.180,443,443,true,SEA,North America,Seattle,194,0.23
18.116.88.246,443,443,true,ORD,North America,Chicago,261,0.23
52.10.101.112,443,443,true,SEA,North America,Seattle,223,0.22
213.170.157.1,443,443,true,SEA,North America,Seattle,199,0.22
3.68.199.171,8080,443,true,FRA,Europe,Frankfurt,175,0.22
18.223.33.216,443,443,true,ORD,North America,Chicago,252,0.22
3.21.246.123,443,443,true,ORD,North America,Chicago,216,0.22
3.68.199.171,8443,443,true,FRA,Europe,Frankfurt,209,0.19
3.148.117.177,443,443,true,ORD,North America,Chicago,219,0.19
18.135.188.86,443,443,true,LHR,Europe,London,215,0.18
34.208.146.153,443,443,true,SEA,North America,Seattle,203,0.17
18.134.37.97,443,443,true,LHR,Europe,London,155,0.17
34.219.107.47,443,443,true,SEA,North America,Seattle,231,0.17
3.76.154.119,443,443,true,FRA,Europe,Frankfurt,173,0.16
35.91.186.246,443,443,true,SEA,North America,Seattle,231,0.16
52.33.12.64,443,443,true,SEA,North America,Seattle,205,0.16
18.188.90.131,443,443,true,ORD,North America,Chicago,269,0.16
18.135.67.188,443,443,true,LHR,Europe,London,164,0.14
3.15.223.24,443,443,true,ORD,North America,Chicago,219,0.12
52.89.138.13,443,443,true,PDX,North America,Portland,203,0.12
44.227.22.10,443,443,true,PDX,North America,Portland,203,0.12
50.112.166.63,443,443,true,PDX,North America,Portland,194,0.12
18.217.128.12,443,443,true,ORD,North America,Chicago,267,0.12
44.226.147.29,443,443,true,PDX,North America,Portland,202,0.11
18.191.122.211,443,443,true,CMH,North America,Columbus,217,0.11
3.138.59.154,443,443,true,CMH,North America,Columbus,219,0.10
3.99.106.179,443,443,true,YUL,North America,Montréal,241,0.10
35.183.121.45,80,443,true,YUL,North America,Montréal,248,0.09
3.137.143.137,443,443,true,ORD,North America,Chicago,221,0.09
3.142.54.251,443,443,true,ORD,North America,Chicago,240,0.06
35.90.100.107,443,443,true,SEA,North America,Seattle,200,0.06
3.98.73.243,443,443,true,YUL,North America,Montréal,249,0.06
18.118.7.87,443,443,true,ORD,North America,Chicago,216,0.04
3.137.174.37,443,443,true,ORD,North America,Chicago,228,0.04
18.188.119.58,443,443,true,ORD,North America,Chicago,219,0.04
35.90.47.131,443,443,true,SEA,North America,Seattle,201,0.03
35.91.58.186,443,443,true,SEA,North America,Seattle,193,0.02
13.49.166.245,443,443,true,ARN,Europe,Stockholm,186,0.02
43.204.216.66,2095,80,false,ORD,North America,Chicago,61,0.00
65.2.83.160,2052,80,false,ORD,North America,Chicago,58,0.00
65.2.6.155,443,80,false,ORD,North America,Chicago,64,0.00
13.233.28.21,2095,80,false,ORD,North America,Chicago,55,0.00
13.233.28.21,80,80,false,ORD,North America,Chicago,85,0.00
43.204.216.66,2082,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,8880,80,false,ORD,North America,Chicago,55,0.00
43.204.216.66,80,80,false,ORD,North America,Chicago,52,0.00
13.201.77.134,2087,80,false,ORD,North America,Chicago,54,0.00
13.235.79.32,2096,80,false,ORD,North America,Chicago,58,0.00
13.235.79.32,2086,80,false,ORD,North America,Chicago,53,0.00
13.233.28.21,8443,80,false,ORD,North America,Chicago,56,0.00
65.2.83.160,80,80,false,ORD,North America,Chicago,60,0.00
13.235.79.32,2053,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,2086,80,false,ORD,North America,Chicago,60,0.00
13.233.28.21,2086,80,false,ORD,North America,Chicago,60,0.00
13.235.79.32,8080,80,false,ORD,North America,Chicago,56,0.00
13.235.79.32,2082,80,false,ORD,North America,Chicago,58,0.00
65.2.83.160,2083,80,false,ORD,North America,Chicago,64,0.00
65.2.6.155,2096,80,false,ORD,North America,Chicago,57,0.00
43.204.216.66,8080,80,false,ORD,North America,Chicago,51,0.00
43.204.216.66,2087,80,false,ORD,North America,Chicago,58,0.00
43.204.216.66,2096,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,8080,80,false,ORD,North America,Chicago,62,0.00
65.2.6.155,2095,80,false,ORD,North America,Chicago,58,0.00
13.233.28.21,8880,80,false,ORD,North America,Chicago,55,0.00
13.235.79.32,2052,80,false,ORD,North America,Chicago,59,0.00
43.204.216.66,2052,80,false,ORD,North America,Chicago,50,0.00
65.2.83.160,2087,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,2083,80,false,ORD,North America,Chicago,59,0.00
13.233.28.21,2053,80,false,ORD,North America,Chicago,58,0.00
65.2.6.155,2087,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2082,80,false,ORD,North America,Chicago,62,0.00
13.126.235.39,443,80,false,ORD,North America,Chicago,54,0.00
13.235.79.32,2087,80,false,ORD,North America,Chicago,59,0.00
43.204.216.66,2086,80,false,ORD,North America,Chicago,58,0.00
43.204.216.66,443,80,false,ORD,North America,Chicago,55,0.00
43.204.216.66,2053,80,false,ORD,North America,Chicago,54,0.00
65.2.83.160,2086,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2096,80,false,ORD,North America,Chicago,58,0.00
13.235.79.32,443,80,false,ORD,North America,Chicago,57,0.00
13.233.28.21,8080,80,false,ORD,North America,Chicago,58,0.00
13.235.79.32,80,80,false,ORD,North America,Chicago,58,0.00
65.2.83.160,2053,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,8880,80,false,ORD,North America,Chicago,58,0.00
43.204.216.66,8443,80,false,ORD,North America,Chicago,61,0.00
13.233.28.21,2052,80,false,ORD,North America,Chicago,58,0.00
65.2.6.155,2052,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,2053,80,false,ORD,North America,Chicago,54,0.00
65.2.83.160,8880,80,false,ORD,North America,Chicago,61,0.00
65.2.6.155,2082,80,false,ORD,North America,Chicago,54,0.00
65.2.6.155,80,80,false,ORD,North America,Chicago,54,0.00
13.233.28.21,2082,80,false,ORD,North America,Chicago,58,0.00
65.2.83.160,8443,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2095,80,false,ORD,North America,Chicago,57,0.00
3.131.13.139,443,443,true,ORD,North America,Chicago,219,0.00
35.177.213.196,2087,80,false,ORD,North America,Chicago,164,0.00
18.171.229.192,8443,80,false,ORD,North America,Chicago,164,0.00
35.177.213.196,2083,80,false,ORD,North America,Chicago,168,0.00
18.171.229.192,443,80,false,ORD,North America,Chicago,164,0.00
35.179.75.221,2095,80,false,ORD,North America,Chicago,176,0.00
35.177.213.196,80,80,false,ORD,North America,Chicago,164,0.00
35.177.213.196,2052,80,false,ORD,North America,Chicago,153,0.00
35.179.75.221,80,80,false,ORD,North America,Chicago,155,0.00
35.177.213.196,443,80,false,ORD,North America,Chicago,154,0.00
35.177.213.196,2082,80,false,ORD,North America,Chicago,176,0.00
18.171.229.192,2052,80,false,ORD,North America,Chicago,167,0.00
35.177.213.196,2086,80,false,ORD,North America,Chicago,162,0.00
35.177.213.196,2095,80,false,ORD,North America,Chicago,176,0.00
18.171.229.192,8880,80,false,ORD,North America,Chicago,153,0.00
35.177.213.196,8443,80,false,ORD,North America,Chicago,154,0.00
35.179.75.221,2087,80,false,ORD,North America,Chicago,164,0.00
35.177.213.196,8880,80,false,ORD,North America,Chicago,161,0.00
35.179.75.221,2083,80,false,ORD,North America,Chicago,154,0.00
18.171.229.192,2096,80,false,ORD,North America,Chicago,161,0.00
35.179.75.221,8080,80,false,ORD,North America,Chicago,176,0.00
35.179.75.221,2082,80,false,ORD,North America,Chicago,160,0.00
18.171.229.192,2083,80,false,ORD,North America,Chicago,170,0.00
35.179.75.221,2053,80,false,ORD,North America,Chicago,154,0.00
35.179.75.221,8880,80,false,ORD,North America,Chicago,154,0.00
18.171.229.192,2082,80,false,ORD,North America,Chicago,174,0.00
18.171.229.192,2086,80,false,ORD,North America,Chicago,187,0.00
18.171.229.192,80,80,false,ORD,North America,Chicago,165,0.00
18.171.229.192,2095,80,false,ORD,North America,Chicago,183,0.00
35.179.75.221,2052,80,false,ORD,North America,Chicago,182,0.00
35.177.213.196,2053,80,false,ORD,North America,Chicago,161,0.00
35.179.75.221,8443,80,false,ORD,North America,Chicago,176,0.00
34.213.152.207,443,80,false,ORD,North America,Chicago,201,0.00
35.92.242.217,2096,80,false,ORD,North America,Chicago,199,0.00
54.185.154.254,2052,80,false,ORD,North America,Chicago,199,0.00
34.221.93.38,2052,80,false,ORD,North America,Chicago,193,0.00
34.221.108.31,443,80,false,ORD,North America,Chicago,198,0.00
54.202.86.200,2052,80,false,ORD,North America,Chicago,202,0.00
54.202.86.200,2083,80,false,ORD,North America,Chicago,193,0.00
34.221.93.38,2096,80,false,ORD,North America,Chicago,192,0.00
35.92.52.152,80,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,2096,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,80,80,false,ORD,North America,Chicago,200,0.00
34.215.147.199,2095,80,false,ORD,North America,Chicago,203,0.00
35.93.4.236,2053,80,false,ORD,North America,Chicago,196,0.00
35.92.52.152,8443,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,8880,80,false,ORD,North America,Chicago,204,0.00
34.217.60.138,2083,80,false,ORD,North America,Chicago,200,0.00
35.93.190.39,2053,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,443,80,false,ORD,North America,Chicago,201,0.00
54.218.45.9,2083,80,false,ORD,North America,Chicago,201,0.00
34.217.60.138,2096,80,false,ORD,North America,Chicago,191,0.00
34.218.237.80,8880,80,false,ORD,North America,Chicago,203,0.00
35.93.4.236,2096,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,8080,80,false,ORD,North America,Chicago,202,0.00
54.218.45.9,2053,80,false,ORD,North America,Chicago,193,0.00
35.92.242.217,8880,80,false,ORD,North America,Chicago,204,0.00
35.89.159.177,8080,80,false,ORD,North America,Chicago,199,0.00
34.221.108.31,2052,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,2082,80,false,ORD,North America,Chicago,200,0.00
35.93.190.39,443,80,false,ORD,North America,Chicago,193,0.00
34.221.93.38,2095,80,false,ORD,North America,Chicago,201,0.00
54.185.154.254,2087,80,false,ORD,North America,Chicago,194,0.00
35.92.242.217,80,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,2087,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,8880,80,false,ORD,North America,Chicago,194,0.00
35.166.188.81,2095,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,8443,80,false,ORD,North America,Chicago,201,0.00
54.185.154.254,443,80,false,ORD,North America,Chicago,195,0.00
34.217.60.138,8080,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,443,80,false,ORD,North America,Chicago,202,0.00
34.221.93.38,2083,80,false,ORD,North America,Chicago,202,0.00
54.185.154.254,8880,80,false,ORD,North America,Chicago,203,0.00
34.221.93.38,2053,80,false,ORD,North America,Chicago,199,0.00
52.25.64.223,2082,80,false,ORD,North America,Chicago,194,0.00
34.218.237.80,2095,80,false,ORD,North America,Chicago,203,0.00
34.217.60.138,443,80,false,ORD,North America,Chicago,203,0.00
35.92.242.217,2052,80,false,ORD,North America,Chicago,202,0.00
34.213.152.207,8443,80,false,ORD,North America,Chicago,203,0.00
34.215.147.199,443,80,false,ORD,North America,Chicago,202,0.00
54.202.86.200,2096,80,false,ORD,North America,Chicago,203,0.00
34.213.152.207,2087,80,false,ORD,North America,Chicago,194,0.00
54.202.86.200,443,80,false,ORD,North America,Chicago,196,0.00
34.218.237.80,2082,80,false,ORD,North America,Chicago,202,0.00
34.215.147.199,2096,80,false,ORD,North America,Chicago,192,0.00
54.218.45.9,8080,80,false,ORD,North America,Chicago,204,0.00
34.218.237.80,2083,80,false,ORD,North America,Chicago,199,0.00
34.217.60.138,8880,80,false,ORD,North America,Chicago,195,0.00
34.215.147.199,2052,80,false,ORD,North America,Chicago,203,0.00
34.217.60.138,2086,80,false,ORD,North America,Chicago,202,0.00
18.236.74.87,2083,80,false,ORD,North America,Chicago,196,0.00
34.221.108.31,8880,80,false,ORD,North America,Chicago,199,0.00
35.89.159.177,443,80,false,ORD,North America,Chicago,203,0.00
34.221.93.38,2086,80,false,ORD,North America,Chicago,191,0.00
34.213.152.207,2086,80,false,ORD,North America,Chicago,198,0.00
35.93.190.39,2096,80,false,ORD,North America,Chicago,200,0.00
34.221.108.31,2096,80,false,ORD,North America,Chicago,202,0.00
34.215.147.199,2083,80,false,ORD,North America,Chicago,202,0.00
34.217.60.138,2095,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,2086,80,false,ORD,North America,Chicago,198,0.00
54.202.86.200,2086,80,false,ORD,North America,Chicago,201,0.00
35.166.188.81,8080,80,false,ORD,North America,Chicago,193,0.00
54.202.86.200,2053,80,false,ORD,North America,Chicago,200,0.00
35.166.188.81,2052,80,false,ORD,North America,Chicago,202,0.00
35.92.242.217,2086,80,false,ORD,North America,Chicago,203,0.00
54.185.154.254,2083,80,false,ORD,North America,Chicago,200,0.00
35.93.188.199,8443,80,false,ORD,North America,Chicago,202,0.00
34.217.60.138,2053,80,false,ORD,North America,Chicago,200,0.00
34.215.147.199,8080,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,2095,80,false,ORD,North America,Chicago,200,0.00
35.89.159.177,2095,80,false,ORD,North America,Chicago,200,0.00
35.92.242.217,2095,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,443,80,false,ORD,North America,Chicago,196,0.00
34.218.237.80,80,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,80,80,false,ORD,North America,Chicago,209,0.00
34.217.60.138,2052,80,false,ORD,North America,Chicago,200,0.00
54.185.154.254,2086,80,false,ORD,North America,Chicago,198,0.00
18.236.74.87,80,80,false,ORD,North America,Chicago,203,0.00
35.92.52.152,8880,80,false,ORD,North America,Chicago,209,0.00
35.89.159.177,2096,80,false,ORD,North America,Chicago,202,0.00
35.89.159.177,2052,80,false,ORD,North America,Chicago,203,0.00
35.89.159.177,8880,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,2052,80,false,ORD,North America,Chicago,201,0.00
35.92.52.152,443,80,false,ORD,North America,Chicago,198,0.00
34.221.108.31,2086,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,2082,80,false,ORD,North America,Chicago,192,0.00
34.221.93.38,8443,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,2083,80,false,ORD,North America,Chicago,201,0.00
35.92.242.217,2082,80,false,ORD,North America,Chicago,201,0.00
54.185.154.254,80,80,false,ORD,North America,Chicago,201,0.00
54.185.154.254,2096,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,2082,80,false,ORD,North America,Chicago,200,0.00
54.185.154.254,2095,80,false,ORD,North America,Chicago,201,0.00
54.184.86.2,80,80,false,ORD,North America,Chicago,195,0.00
54.218.45.9,2082,80,false,ORD,North America,Chicago,200,0.00
54.184.86.2,2096,80,false,ORD,North America,Chicago,196,0.00
34.218.237.80,2096,80,false,ORD,North America,Chicago,203,0.00
35.92.242.217,443,80,false,ORD,North America,Chicago,195,0.00
35.92.52.152,2083,80,false,ORD,North America,Chicago,202,0.00
35.166.188.81,80,80,false,ORD,North America,Chicago,205,0.00
34.215.147.199,8443,80,false,ORD,North America,Chicago,202,0.00
35.89.159.177,2082,80,false,ORD,North America,Chicago,201,0.00
54.184.86.2,8880,80,false,ORD,North America,Chicago,203,0.00
35.92.52.152,2082,80,false,ORD,North America,Chicago,200,0.00
35.93.4.236,8443,80,false,ORD,North America,Chicago,193,0.00
54.184.86.2,2053,80,false,ORD,North America,Chicago,204,0.00
34.218.237.80,2053,80,false,ORD,North America,Chicago,191,0.00
35.166.188.81,2087,80,false,ORD,North America,Chicago,194,0.00
35.166.188.81,2083,80,false,ORD,North America,Chicago,203,0.00
35.89.159.177,2086,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,2082,80,false,ORD,North America,Chicago,199,0.00
18.236.74.87,8080,80,false,ORD,North America,Chicago,201,0.00
35.92.52.152,2087,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,2095,80,false,ORD,North America,Chicago,194,0.00
18.236.74.87,2052,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,2087,80,false,ORD,North America,Chicago,198,0.00
35.92.52.152,2095,80,false,ORD,North America,Chicago,194,0.00
54.185.154.254,8443,80,false,ORD,North America,Chicago,191,0.00
35.166.188.81,2086,80,false,ORD,North America,Chicago,194,0.00
34.215.147.199,2086,80,false,ORD,North America,Chicago,200,0.00
34.221.93.38,80,80,false,ORD,North America,Chicago,194,0.00
34.213.152.207,2095,80,false,ORD,North America,Chicago,201,0.00
34.215.147.199,2082,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,8880,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,8080,80,false,ORD,North America,Chicago,193,0.00
35.92.242.217,2087,80,false,ORD,North America,Chicago,196,0.00
54.185.154.254,2053,80,false,ORD,North America,Chicago,201,0.00
34.213.152.207,2083,80,false,ORD,North America,Chicago,203,0.00
54.184.86.2,8443,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,2083,80,false,ORD,North America,Chicago,201,0.00
35.92.52.152,8080,80,false,ORD,North America,Chicago,193,0.00
