IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.29.237.78,8443,443,true,MRS,Europe,Marseille,271,4.37
3.29.136.31,8443,443,true,MRS,Europe,Marseille,289,4.37
3.29.237.78,2053,443,true,MRS,Europe,Marseille,267,4.22
35.92.114.204,443,443,true,SEA,North America,Seattle,201,4.19
3.29.115.162,8443,443,true,MRS,Europe,Marseille,268,4.17
67.226.222.68,80,443,true,CMH,North America,Columbus,224,3.99
18.219.167.92,443,443,true,ORD,North America,Chicago,219,3.87
3.99.169.153,80,443,true,YUL,North America,Montréal,250,3.64
3.111.155.29,443,443,true,BOM,Asia Pacific,Mumbai,56,3.62
18.159.200.98,8443,443,true,FRA,Europe,Frankfurt,168,3.62
3.99.185.215,80,443,true,YUL,North America,Montréal,240,3.59
35.91.233.226,443,443,true,SEA,North America,Seattle,204,3.45
35.90.93.117,443,443,true,SEA,North America,Seattle,199,3.40
3.141.47.135,443,443,true,ORD,North America,Chicago,219,3.36
3.96.137.22,80,443,true,YUL,North America,Montréal,248,3.31
67.226.222.90,80,443,true,CMH,North America,Columbus,219,3.31
13.233.5.49,443,443,true,BOM,Asia Pacific,Mumbai,62,3.28
34.214.82.251,443,443,true,SEA,North America,Seattle,194,3.27
3.97.71.129,2053,443,true,YUL,North America,Montréal,248,3.27
67.226.223.240,443,443,true,CMH,North America,Columbus,220,3.22
3.145.39.34,443,443,true,ORD,North America,Chicago,241,3.22
35.182.227.99,443,443,false,YUL,North America,Montréal,244,3.16
35.89.248.28,443,443,true,SEA,North America,Seattle,193,3.16
35.91.204.231,443,443,true,SEA,North America,Seattle,205,3.16
3.96.145.1,443,443,false,YUL,North America,Montréal,253,3.16
67.226.223.240,80,443,true,CMH,North America,Columbus,216,3.15
35.84.133.188,443,443,true,SEA,North America,Seattle,204,3.14
35.91.152.36,443,443,true,SEA,North America,Seattle,201,3.02
67.226.222.126,80,443,true,CMH,North America,Columbus,215,3.02
67.226.222.255,80,443,true,CMH,North America,Columbus,220,3.00
35.94.16.219,443,443,true,SEA,North America,Seattle,193,2.96
35.94.61.135,443,443,true,SEA,North America,Seattle,201,2.90
35.94.141.37,443,443,true,SEA,North America,Seattle,194,2.89
3.7.108.69,443,443,true,BOM,Asia Pacific,Mumbai,56,2.78
18.219.30.209,443,443,true,ORD,North America,Chicago,220,2.63
35.94.201.159,443,443,true,SEA,North America,Seattle,193,2.59
35.93.139.141,443,443,true,SEA,North America,Seattle,202,2.54
3.96.142.63,8443,443,true,DFW,North America,Dallas,246,2.45
18.162.97.34,443,443,true,HKG,Asia Pacific,Hong Kong,35,2.44
3.96.197.39,443,443,true,YUL,North America,Montréal,242,2.38
35.94.193.160,80,443,true,PDX,North America,Portland,201,2.35
35.89.173.132,443,443,true,SEA,North America,Seattle,193,2.34
3.73.130.100,2083,443,true,FRA,Europe,Frankfurt,171,2.26
3.96.146.64,2053,443,true,YUL,North America,Montréal,246,2.25
52.197.230.94,443,443,true,NRT,Asia Pacific,Tokyo,69,2.25
3.96.146.64,8443,443,true,YUL,North America,Montréal,240,2.18
3.142.95.62,443,443,true,ORD,North America,Chicago,261,2.17
54.188.49.176,443,443,true,SEA,North America,Seattle,202,2.13
35.88.179.136,443,443,true,SEA,North America,Seattle,203,2.13
34.222.139.213,443,443,true,SEA,North America,Seattle,216,2.10
35.87.233.231,443,443,true,SEA,North America,Seattle,200,2.01
35.166.89.66,443,443,true,SEA,North America,Seattle,201,1.99
3.96.173.165,80,443,true,YUL,North America,Montréal,253,1.99
67.226.222.145,80,443,true,CMH,North America,Columbus,219,1.98
52.14.224.171,443,443,true,ORD,North America,Chicago,277,1.97
35.84.139.93,443,443,true,SEA,North America,Seattle,202,1.94
18.119.101.169,443,443,true,ORD,North America,Chicago,215,1.88
35.92.67.38,443,443,true,SEA,North America,Seattle,193,1.85
13.41.203.20,8080,443,true,LHR,Europe,London,206,1.84
18.227.48.131,443,443,true,ORD,North America,Chicago,217,1.84
18.221.15.186,443,443,true,ORD,North America,Chicago,218,1.83
35.94.9.22,443,443,true,SEA,North America,Seattle,194,1.74
35.93.89.94,443,443,true,SEA,North America,Seattle,199,1.74
3.96.185.218,80,443,true,YUL,North America,Montréal,240,1.71
3.149.241.228,443,443,true,ORD,North America,Chicago,220,1.57
18.153.187.56,2053,443,true,FRA,Europe,Frankfurt,200,1.56
52.25.252.135,443,443,true,SEA,North America,Seattle,202,1.55
18.246.230.118,443,443,true,SEA,North America,Seattle,200,1.42
35.160.220.47,443,443,true,SEA,North America,Seattle,220,1.38
3.141.21.110,443,443,true,ORD,North America,Chicago,215,1.37
18.119.11.198,443,443,true,ORD,North America,Chicago,220,1.37
54.199.222.232,443,443,true,NRT,Asia Pacific,Tokyo,72,1.37
35.95.21.127,443,443,true,SEA,North America,Seattle,204,1.32
3.129.210.144,443,443,true,ORD,North America,Chicago,243,1.20
35.89.245.132,443,443,true,SEA,North America,Seattle,201,1.13
54.248.121.219,443,443,true,NRT,Asia Pacific,Tokyo,88,1.06
34.217.105.16,443,443,true,SEA,North America,Seattle,226,1.06
18.116.51.65,443,443,true,ORD,North America,Chicago,221,1.05
99.79.123.112,80,443,true,YUL,North America,Montréal,242,1.05
34.211.94.30,443,443,true,SEA,North America,Seattle,206,1.04
3.143.212.198,443,443,true,ORD,North America,Chicago,232,1.04
18.222.111.49,443,443,true,ORD,North America,Chicago,216,1.04
3.17.177.188,443,443,true,ORD,North America,Chicago,220,1.04
15.222.245.142,8443,443,true,YUL,North America,Montréal,240,1.00
18.222.150.104,443,443,true,ORD,North America,Chicago,259,0.97
35.95.149.24,443,443,true,SEA,North America,Seattle,195,0.92
52.24.1.117,443,443,true,SEA,North America,Seattle,200,0.88
18.223.203.211,443,443,true,ORD,North America,Chicago,220,0.87
50.112.33.254,443,443,true,PDX,North America,Portland,201,0.78
18.118.121.202,443,443,true,ORD,North America,Chicago,228,0.78
18.217.213.190,443,443,true,ORD,North America,Chicago,219,0.74
35.164.81.16,443,443,true,SEA,North America,Seattle,221,0.72
18.134.37.97,443,443,true,LHR,Europe,London,155,0.72
18.191.60.174,443,443,true,ORD,North America,Chicago,240,0.67
18.135.67.188,443,443,true,LHR,Europe,London,224,0.64
52.14.6.116,443,443,true,ORD,North America,Chicago,253,0.64
3.18.108.9,443,443,true,ORD,North America,Chicago,215,0.64
18.188.30.14,443,443,true,ORD,North America,Chicago,215,0.62
35.183.128.45,80,443,true,YUL,North America,Montréal,252,0.62
3.142.174.160,443,443,true,ORD,North America,Chicago,232,0.59
54.79.133.41,443,443,true,SYD,Oceania,Sydney,94,0.57
54.70.65.208,443,443,true,SEA,North America,Seattle,202,0.55
3.96.197.39,80,443,true,YUL,North America,Montréal,249,0.51
35.163.82.162,443,443,true,SEA,North America,Seattle,193,0.50
3.16.213.254,443,443,true,ORD,North America,Chicago,261,0.49
44.230.218.23,443,443,true,PDX,North America,Portland,193,0.48
34.222.23.150,443,443,true,SEA,North America,Seattle,208,0.47
35.88.124.155,443,443,true,SEA,North America,Seattle,210,0.45
34.215.23.103,443,443,true,SEA,North America,Seattle,193,0.45
18.221.91.44,443,443,true,ORD,North America,Chicago,215,0.41
35.165.205.110,443,443,true,SEA,North America,Seattle,209,0.40
18.188.194.144,443,443,true,ORD,North America,Chicago,234,0.39
52.57.156.44,443,443,true,FRA,Europe,Frankfurt,171,0.38
3.135.202.176,443,443,true,ORD,North America,Chicago,237,0.38
3.97.173.206,80,443,true,YUL,North America,Montréal,248,0.38
3.96.172.184,80,443,true,YUL,North America,Montréal,251,0.37
15.156.197.52,80,443,true,YUL,North America,Montréal,254,0.37
3.72.72.84,443,443,true,FRA,Europe,Frankfurt,184,0.36
3.142.197.193,443,443,true,ORD,North America,Chicago,252,0.36
18.132.206.177,2053,443,true,LHR,Europe,London,196,0.35
34.210.139.64,443,443,true,SEA,North America,Seattle,234,0.33
54.202.16.88,443,443,true,SEA,North America,Seattle,199,0.33
18.223.109.100,443,443,true,ORD,North America,Chicago,216,0.32
18.118.112.106,443,443,true,ORD,North America,Chicago,219,0.31
34.220.119.45,443,443,true,SEA,North America,Seattle,234,0.30
54.189.158.238,443,443,true,SEA,North America,Seattle,203,0.30
18.188.119.4,443,443,true,ORD,North America,Chicago,216,0.30
3.141.192.27,443,443,true,ORD,North America,Chicago,216,0.30
3.15.137.15,443,443,true,ORD,North America,Chicago,216,0.30
13.59.8.133,443,443,true,ORD,North America,Chicago,215,0.30
3.145.63.47,443,443,true,ORD,North America,Chicago,215,0.30
18.117.103.94,443,443,true,ORD,North America,Chicago,220,0.29
3.20.226.72,443,443,true,ORD,North America,Chicago,214,0.29
35.91.54.192,443,443,true,SEA,North America,Seattle,205,0.29
3.145.55.45,443,443,true,ORD,North America,Chicago,219,0.29
35.92.105.191,443,443,true,SEA,North America,Seattle,210,0.29
52.15.175.47,443,443,true,ORD,North America,Chicago,216,0.29
18.118.31.187,443,443,true,ORD,North America,Chicago,239,0.29
18.117.12.84,443,443,true,ORD,North America,Chicago,252,0.28
3.144.101.100,443,443,true,ORD,North America,Chicago,219,0.28
3.137.164.158,443,443,true,ORD,North America,Chicago,220,0.28
18.188.220.155,443,443,true,ORD,North America,Chicago,219,0.28
3.15.8.86,443,443,true,ORD,North America,Chicago,231,0.28
44.242.145.230,443,443,true,SEA,North America,Seattle,196,0.27
3.129.208.75,443,443,true,ORD,North America,Chicago,218,0.27
3.138.187.52,443,443,true,ORD,North America,Chicago,214,0.27
3.23.104.236,443,443,true,ORD,North America,Chicago,218,0.27
18.119.11.217,443,443,true,ORD,North America,Chicago,219,0.27
18.191.151.42,443,443,true,ORD,North America,Chicago,215,0.27
18.220.8.123,443,443,true,ORD,North America,Chicago,218,0.27
3.21.247.30,443,443,true,ORD,North America,Chicago,215,0.27
3.137.220.120,443,443,true,ORD,North America,Chicago,215,0.27
3.147.27.119,443,443,true,ORD,North America,Chicago,217,0.27
3.128.90.22,443,443,true,ORD,North America,Chicago,215,0.27
13.59.184.149,443,443,true,ORD,North America,Chicago,218,0.27
3.135.221.119,443,443,true,ORD,North America,Chicago,219,0.26
18.226.159.104,443,443,true,ORD,North America,Chicago,227,0.26
54.245.41.227,443,443,true,SEA,North America,Seattle,243,0.26
3.137.222.112,443,443,true,ORD,North America,Chicago,216,0.26
52.14.76.127,443,443,true,ORD,North America,Chicago,219,0.26
3.137.148.24,443,443,true,ORD,North America,Chicago,229,0.26
18.216.26.228,443,443,true,ORD,North America,Chicago,341,0.26
3.143.244.21,443,443,true,ORD,North America,Chicago,264,0.25
18.188.83.165,443,443,true,ORD,North America,Chicago,216,0.25
3.17.65.204,443,443,true,ORD,North America,Chicago,215,0.25
13.60.164.103,2053,443,true,ARN,Europe,Stockholm,255,0.25
3.12.149.68,443,443,true,ORD,North America,Chicago,215,0.25
35.182.7.190,80,443,true,YUL,North America,Montréal,241,0.24
34.213.220.7,443,443,true,SEA,North America,Seattle,242,0.24
18.237.103.185,443,443,true,SEA,North America,Seattle,194,0.24
3.139.54.194,443,443,true,ORD,North America,Chicago,231,0.24
13.59.175.255,443,443,true,ORD,North America,Chicago,284,0.24
108.136.205.136,443,80,false,CGK,Asia Pacific,Jakarta,17,0.24
18.224.68.188,443,443,true,ORD,North America,Chicago,219,0.23
213.170.157.1,443,443,true,PDX,North America,Portland,202,0.22
34.219.112.91,443,443,true,SEA,North America,Seattle,200,0.21
3.15.44.22,443,443,true,ORD,North America,Chicago,218,0.20
35.91.216.64,443,443,true,SEA,North America,Seattle,217,0.18
18.191.183.239,443,443,true,ORD,North America,Chicago,215,0.18
18.118.189.58,443,443,true,ORD,North America,Chicago,221,0.18
3.145.34.112,443,443,true,ORD,North America,Chicago,216,0.17
15.222.46.25,80,443,true,YUL,North America,Montréal,250,0.16
3.120.212.75,443,443,true,FRA,Europe,Frankfurt,184,0.16
15.223.1.84,8443,443,true,YUL,North America,Montréal,247,0.15
34.212.167.205,443,443,true,SEA,North America,Seattle,205,0.14
18.135.188.86,443,443,true,LHR,Europe,London,214,0.14
18.156.21.22,443,443,true,FRA,Europe,Frankfurt,169,0.14
18.226.159.191,443,443,true,ORD,North America,Chicago,219,0.13
54.151.68.167,443,443,true,SJC,North America,San Jose,185,0.13
50.112.166.63,443,443,true,PDX,North America,Portland,203,0.13
3.146.65.25,443,443,true,ORD,North America,Chicago,226,0.13
3.76.154.119,443,443,true,FRA,Europe,Frankfurt,170,0.13
54.71.238.195,443,443,true,PDX,North America,Portland,204,0.13
44.227.22.10,443,443,true,PDX,North America,Portland,197,0.12
18.191.139.169,443,443,true,ORD,North America,Chicago,218,0.12
35.183.26.152,80,443,true,YUL,North America,Montréal,260,0.12
44.226.147.29,443,443,true,PDX,North America,Portland,203,0.12
52.89.138.13,443,443,true,PDX,North America,Portland,216,0.12
3.16.30.91,443,443,true,ORD,North America,Chicago,232,0.11
3.144.102.88,443,443,true,ORD,North America,Chicago,221,0.11
3.141.27.20,443,443,true,ORD,North America,Chicago,236,0.11
3.138.59.154,443,443,true,CMH,North America,Columbus,215,0.11
18.189.94.250,443,443,true,CMH,North America,Columbus,215,0.11
18.191.122.211,443,443,true,CMH,North America,Columbus,217,0.11
3.147.237.168,443,443,true,ORD,North America,Chicago,216,0.10
3.142.166.198,443,443,true,ORD,North America,Chicago,229,0.10
18.223.196.66,443,443,true,ORD,North America,Chicago,215,0.10
3.96.151.179,80,443,true,YUL,North America,Montréal,241,0.10
15.157.7.168,443,443,true,YUL,North America,Montréal,251,0.10
18.191.12.73,443,443,true,ORD,North America,Chicago,215,0.10
3.99.161.210,80,443,true,YUL,North America,Montréal,257,0.08
18.118.20.134,443,443,true,ORD,North America,Chicago,219,0.08
3.99.106.179,443,443,true,YUL,North America,Montréal,248,0.08
54.151.9.4,80,443,true,SJC,North America,San Jose,183,0.07
18.246.228.200,443,443,true,SEA,North America,Seattle,203,0.07
3.145.39.60,443,443,true,ORD,North America,Chicago,282,0.05
18.236.246.252,443,443,true,SEA,North America,Seattle,204,0.04
35.92.246.173,443,443,true,SEA,North America,Seattle,205,0.04
3.98.73.243,443,443,true,YUL,North America,Montréal,244,0.04
3.98.54.22,8443,443,true,YUL,North America,Montréal,251,0.04
3.145.1.72,443,443,true,ORD,North America,Chicago,215,0.04
3.145.30.48,443,443,true,ORD,North America,Chicago,215,0.04
18.188.99.201,443,443,true,ORD,North America,Chicago,215,0.04
3.135.184.9,443,443,true,ORD,North America,Chicago,220,0.04
13.59.7.212,443,443,true,ORD,North America,Chicago,214,0.03
3.142.133.220,443,443,true,ORD,North America,Chicago,220,0.03
3.141.3.191,443,443,true,ORD,North America,Chicago,215,0.03
3.133.118.38,443,443,true,ORD,North America,Chicago,216,0.03
3.12.153.8,443,443,true,ORD,North America,Chicago,215,0.03
18.117.167.170,443,443,true,ORD,North America,Chicago,227,0.03
18.117.94.7,443,443,true,ORD,North America,Chicago,215,0.03
18.221.242.240,443,443,true,ORD,North America,Chicago,216,0.03
3.147.63.70,443,443,true,ORD,North America,Chicago,216,0.03
3.138.69.143,443,443,true,ORD,North America,Chicago,219,0.02
3.137.201.118,443,443,true,ORD,North America,Chicago,221,0.02
13.49.166.245,443,443,true,ARN,Europe,Stockholm,208,0.02
13.201.77.134,8443,80,false,ORD,North America,Chicago,56,0.00
65.2.6.155,443,80,false,ORD,North America,Chicago,57,0.00
13.126.235.39,8880,80,false,ORD,North America,Chicago,51,0.00
65.2.83.160,8443,80,false,ORD,North America,Chicago,60,0.00
43.204.115.165,2086,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,2096,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,8443,80,false,ORD,North America,Chicago,59,0.00
43.204.115.165,8443,80,false,ORD,North America,Chicago,60,0.00
13.126.235.39,2052,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,2095,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,2095,80,false,ORD,North America,Chicago,51,0.00
65.2.6.155,2083,80,false,ORD,North America,Chicago,57,0.00
43.204.115.165,8880,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,2086,80,false,ORD,North America,Chicago,57,0.00
13.126.235.39,2096,80,false,ORD,North America,Chicago,54,0.00
65.2.83.160,2086,80,false,ORD,North America,Chicago,57,0.00
13.201.77.134,2086,80,false,ORD,North America,Chicago,59,0.00
65.0.170.202,2095,80,false,ORD,North America,Chicago,53,0.00
65.2.83.160,2095,80,false,ORD,North America,Chicago,57,0.00
43.204.115.165,2083,80,false,ORD,North America,Chicago,51,0.00
13.126.235.39,2083,80,false,ORD,North America,Chicago,54,0.00
65.0.170.202,2053,80,false,ORD,North America,Chicago,52,0.00
43.204.115.165,80,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,2082,80,false,ORD,North America,Chicago,61,0.00
65.0.170.202,8880,80,false,ORD,North America,Chicago,55,0.00
13.235.79.32,2096,80,false,ORD,North America,Chicago,54,0.00
13.201.77.134,443,80,false,ORD,North America,Chicago,58,0.00
65.2.6.155,2052,80,false,ORD,North America,Chicago,58,0.00
65.2.83.160,2096,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,443,80,false,ORD,North America,Chicago,54,0.00
65.2.83.160,2087,80,false,ORD,North America,Chicago,60,0.00
13.235.79.32,2052,80,false,ORD,North America,Chicago,54,0.00
65.0.170.202,443,80,false,ORD,North America,Chicago,58,0.00
13.126.235.39,8443,80,false,ORD,North America,Chicago,55,0.00
43.204.115.165,8080,80,false,ORD,North America,Chicago,56,0.00
13.126.235.39,2082,80,false,ORD,North America,Chicago,61,0.00
13.201.77.134,80,80,false,ORD,North America,Chicago,78,0.00
13.235.79.32,2053,80,false,ORD,North America,Chicago,57,0.00
43.204.115.165,2053,80,false,ORD,North America,Chicago,55,0.00
13.126.235.39,2087,80,false,ORD,North America,Chicago,55,0.00
65.0.170.202,2082,80,false,ORD,North America,Chicago,55,0.00
13.126.235.39,8080,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,2096,80,false,ORD,North America,Chicago,56,0.00
43.204.115.165,2082,80,false,ORD,North America,Chicago,60,0.00
65.0.170.202,2087,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,8443,80,false,ORD,North America,Chicago,60,0.00
13.235.79.32,8880,80,false,ORD,North America,Chicago,54,0.00
65.0.170.202,2083,80,false,ORD,North America,Chicago,58,0.00
13.126.235.39,2086,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,2086,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,2053,80,false,ORD,North America,Chicago,76,0.00
13.126.235.39,80,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,2082,80,false,ORD,North America,Chicago,51,0.00
43.204.115.165,443,80,false,ORD,North America,Chicago,56,0.00
13.201.77.134,2087,80,false,ORD,North America,Chicago,58,0.00
13.235.79.32,80,80,false,ORD,North America,Chicago,51,0.00
65.2.83.160,2083,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,8880,80,false,ORD,North America,Chicago,57,0.00
65.0.170.202,8080,80,false,ORD,North America,Chicago,59,0.00
65.2.83.160,8880,80,false,ORD,North America,Chicago,54,0.00
13.201.77.134,8080,80,false,ORD,North America,Chicago,54,0.00
65.2.83.160,8080,80,false,ORD,North America,Chicago,57,0.00
13.126.235.39,2053,80,false,ORD,North America,Chicago,61,0.00
65.2.6.155,8080,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,2053,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,2052,80,false,ORD,North America,Chicago,59,0.00
13.235.79.32,2087,80,false,ORD,North America,Chicago,60,0.00
65.2.83.160,2082,80,false,ORD,North America,Chicago,56,0.00
65.2.83.160,80,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2052,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,2086,80,false,ORD,North America,Chicago,60,0.00
65.0.170.202,2096,80,false,ORD,North America,Chicago,55,0.00
13.201.77.134,2052,80,false,ORD,North America,Chicago,58,0.00
43.204.115.165,2087,80,false,ORD,North America,Chicago,57,0.00
13.235.79.32,2083,80,false,ORD,North America,Chicago,54,0.00
43.204.115.165,2096,80,false,ORD,North America,Chicago,53,0.00
13.235.79.32,2082,80,false,ORD,North America,Chicago,57,0.00
35.177.213.196,2086,80,false,ORD,North America,Chicago,154,0.00
18.171.229.192,2053,80,false,ORD,North America,Chicago,161,0.00
35.177.213.196,2096,80,false,ORD,North America,Chicago,154,0.00
13.40.52.39,2096,80,false,ORD,North America,Chicago,161,0.00
18.170.24.230,2053,80,false,ORD,North America,Chicago,173,0.00
35.177.213.196,8080,80,false,ORD,North America,Chicago,158,0.00
18.171.229.192,8880,80,false,ORD,North America,Chicago,172,0.00
18.170.24.230,2087,80,false,ORD,North America,Chicago,160,0.00
18.171.229.192,8080,80,false,ORD,North America,Chicago,161,0.00
35.177.213.196,8880,80,false,ORD,North America,Chicago,154,0.00
18.171.229.192,8443,80,false,ORD,North America,Chicago,182,0.00
18.170.24.230,8080,80,false,ORD,North America,Chicago,182,0.00
18.170.24.230,2083,80,false,ORD,North America,Chicago,173,0.00
35.177.213.196,2095,80,false,ORD,North America,Chicago,173,0.00
18.171.229.192,2086,80,false,ORD,North America,Chicago,173,0.00
18.170.24.230,443,80,false,ORD,North America,Chicago,176,0.00
18.171.229.192,80,80,false,ORD,North America,Chicago,154,0.00
18.170.24.230,2052,80,false,ORD,North America,Chicago,154,0.00
18.171.229.192,443,80,false,ORD,North America,Chicago,164,0.00
35.177.213.196,80,80,false,ORD,North America,Chicago,167,0.00
18.171.229.192,2095,80,false,ORD,North America,Chicago,170,0.00
13.40.52.39,2095,80,false,ORD,North America,Chicago,182,0.00
35.177.213.196,2052,80,false,ORD,North America,Chicago,164,0.00
35.177.213.196,2083,80,false,ORD,North America,Chicago,161,0.00
35.177.213.196,2053,80,false,ORD,North America,Chicago,154,0.00
18.170.24.230,8443,80,false,ORD,North America,Chicago,154,0.00
13.40.52.39,2052,80,false,ORD,North America,Chicago,154,0.00
13.40.52.39,8443,80,false,ORD,North America,Chicago,163,0.00
13.40.52.39,2087,80,false,ORD,North America,Chicago,160,0.00
13.40.52.39,2053,80,false,ORD,North America,Chicago,191,0.00
18.171.229.192,2087,80,false,ORD,North America,Chicago,160,0.00
13.40.239.130,80,80,false,ORD,North America,Chicago,156,0.00
13.40.52.39,80,80,false,ORD,North America,Chicago,154,0.00
18.170.24.230,2082,80,false,ORD,North America,Chicago,153,0.00
18.170.24.230,2086,80,false,ORD,North America,Chicago,154,0.00
13.40.52.39,8080,80,false,ORD,North America,Chicago,164,0.00
18.171.229.192,2052,80,false,ORD,North America,Chicago,164,0.00
18.171.229.192,2082,80,false,ORD,North America,Chicago,153,0.00
13.40.52.39,2083,80,false,ORD,North America,Chicago,164,0.00
13.40.52.39,2082,80,false,ORD,North America,Chicago,160,0.00
18.170.24.230,2096,80,false,ORD,North America,Chicago,153,0.00
35.166.188.81,2053,80,false,ORD,North America,Chicago,201,0.00
34.215.147.199,2095,80,false,ORD,North America,Chicago,202,0.00
34.221.93.38,80,80,false,ORD,North America,Chicago,199,0.00
34.213.152.207,8080,80,false,ORD,North America,Chicago,195,0.00
34.215.147.199,8880,80,false,ORD,North America,Chicago,194,0.00
34.213.152.207,8443,80,false,ORD,North America,Chicago,203,0.00
34.217.60.138,2086,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,2082,80,false,ORD,North America,Chicago,194,0.00
34.213.152.207,80,80,false,ORD,North America,Chicago,195,0.00
18.236.74.87,8443,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,2086,80,false,ORD,North America,Chicago,210,0.00
54.218.45.9,2087,80,false,ORD,North America,Chicago,193,0.00
54.218.45.9,2096,80,false,ORD,North America,Chicago,203,0.00
54.202.86.200,8080,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,2052,80,false,ORD,North America,Chicago,205,0.00
34.215.147.199,2082,80,false,ORD,North America,Chicago,199,0.00
34.221.108.31,2053,80,false,ORD,North America,Chicago,195,0.00
35.93.188.199,2082,80,false,ORD,North America,Chicago,203,0.00
18.236.74.87,2082,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,2095,80,false,ORD,North America,Chicago,198,0.00
35.93.188.199,8880,80,false,ORD,North America,Chicago,193,0.00
34.213.152.207,8880,80,false,ORD,North America,Chicago,204,0.00
34.217.60.138,2096,80,false,ORD,North America,Chicago,202,0.00
35.92.52.152,2096,80,false,ORD,North America,Chicago,194,0.00
18.236.74.87,2052,80,false,ORD,North America,Chicago,202,0.00
35.177.213.196,2082,80,false,ORD,North America,Chicago,161,0.00
35.93.190.39,80,80,false,ORD,North America,Chicago,202,0.00
34.217.60.138,80,80,false,ORD,North America,Chicago,193,0.00
54.185.154.254,2082,80,false,ORD,North America,Chicago,201,0.00
35.92.52.152,2052,80,false,ORD,North America,Chicago,198,0.00
35.93.4.236,2096,80,false,ORD,North America,Chicago,197,0.00
34.221.93.38,8080,80,false,ORD,North America,Chicago,200,0.00
34.221.93.38,443,80,false,ORD,North America,Chicago,193,0.00
34.221.93.38,2082,80,false,ORD,North America,Chicago,201,0.00
35.177.213.196,2087,80,false,ORD,North America,Chicago,160,0.00
35.166.188.81,2082,80,false,ORD,North America,Chicago,193,0.00
18.236.74.87,2096,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,2087,80,false,ORD,North America,Chicago,193,0.00
35.92.52.152,443,80,false,ORD,North America,Chicago,193,0.00
34.221.108.31,80,80,false,ORD,North America,Chicago,203,0.00
35.93.188.199,2053,80,false,ORD,North America,Chicago,203,0.00
35.92.52.152,2083,80,false,ORD,North America,Chicago,202,0.00
54.218.45.9,2052,80,false,ORD,North America,Chicago,196,0.00
34.221.108.31,8880,80,false,ORD,North America,Chicago,195,0.00
35.92.52.152,8880,80,false,ORD,North America,Chicago,203,0.00
54.185.154.254,2086,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,2096,80,false,ORD,North America,Chicago,194,0.00
35.166.188.81,8880,80,false,ORD,North America,Chicago,200,0.00
54.218.45.9,8080,80,false,ORD,North America,Chicago,202,0.00
18.236.74.87,2053,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,2095,80,false,ORD,North America,Chicago,198,0.00
52.25.64.223,2095,80,false,ORD,North America,Chicago,193,0.00
35.93.190.39,2086,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,2096,80,false,ORD,North America,Chicago,200,0.00
34.221.93.38,8880,80,false,ORD,North America,Chicago,195,0.00
34.217.60.138,2052,80,false,ORD,North America,Chicago,191,0.00
35.92.52.152,2082,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,443,80,false,ORD,North America,Chicago,202,0.00
34.217.60.138,8880,80,false,ORD,North America,Chicago,200,0.00
35.166.188.81,2086,80,false,ORD,North America,Chicago,194,0.00
34.215.147.199,2052,80,false,ORD,North America,Chicago,203,0.00
35.93.190.39,2053,80,false,ORD,North America,Chicago,191,0.00
35.93.188.199,2083,80,false,ORD,North America,Chicago,195,0.00
34.221.108.31,2095,80,false,ORD,North America,Chicago,199,0.00
34.217.60.138,2053,80,false,ORD,North America,Chicago,204,0.00
34.221.93.38,2083,80,false,ORD,North America,Chicago,211,0.00
35.93.188.199,2096,80,false,ORD,North America,Chicago,191,0.00
35.93.190.39,443,80,false,ORD,North America,Chicago,194,0.00
54.202.86.200,8880,80,false,ORD,North America,Chicago,218,0.00
54.218.45.9,2095,80,false,ORD,North America,Chicago,198,0.00
54.185.154.254,443,80,false,ORD,North America,Chicago,193,0.00
34.213.152.207,2096,80,false,ORD,North America,Chicago,201,0.00
52.25.64.223,8443,80,false,ORD,North America,Chicago,199,0.00
54.218.45.9,2083,80,false,ORD,North America,Chicago,192,0.00
